is_weekend,is_peak_hour,is_late_night,is_offpeak,is_ramadan,is_uae_public_holiday,is_suhoor_window,is_iftar_window,event_demand_multiplier,temperature_c,humidity_pct,is_rain,is_sandstorm,weather_demand_factor,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,is_airport_ride,is_intrazone_trip,pickup_density_score,dropoff_density_score,route_direct_distance_km,route_distance_km,route_efficiency_ratio,route_bearing_deg,salik_gates,is_hala_product,is_careem_plus,demand_index,traffic_index,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,rain_x_peak,storm_x_peak,ramadan_x_hour,event_x_peak,airport_x_peak,route_mid_lat,route_mid_lon,lat_delta,lon_delta,bearing_sin,bearing_cos,distance_gap_km,traffic_x_peak,distance_x_traffic,efficiency_x_traffic,product_type_Comfort,product_type_Eco Friendly,product_type_Electric,product_type_Executive,product_type_Hala Kids,product_type_Hala MAX,product_type_Hala Taxi,product_type_Kids,product_type_MAX,product_type_Premier,payment_method_Careem Pay,payment_method_Careem Plus,payment_method_Cash,payment_method_Credit Card,event_type_Art/Culture,event_type_Cultural Event,event_type_Food Festival,event_type_National Holiday,event_type_New Year Event,event_type_Religious Holiday,event_type_Shopping Festival,event_type_Sports Event,event_type_Tech Conference,event_type_Trade Show
0,1,0,0,0,0,0,0,1.0,36.3,57.8,0,0,1.0,25.254197,55.35763,24.938633,55.093945,1,0,1.1,0.85,44.0,55.71,1.266,217.17,3,0,0,1.298,1.26,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,1,1,25.096415,55.225787499999996,-0.31556400000000195,-0.2636850000000024,-0.6041819699144884,-0.796846376179404,11.71,1.26,70.19460000000001,1.5951600000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,39.6,51.2,0,0,1.0,25.175118,55.211096,25.085844,55.136788,0,0,1.15,1.25,12.43,17.13,1.378,217.02,1,1,1,1.357,1.189,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,1,0,25.130481000000003,55.173942,-0.08927399999999963,-0.07430799999999493,-0.6020937628651929,-0.7984253883230623,4.699999999999999,1.189,20.36757,1.638442,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,38.8,42.7,0,0,1.0,25.185523,55.356244,25.083836,55.137163,0,0,0.95,1.25,24.78,30.34,1.224,242.9,2,1,0,0.997,0.898,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,25.1346795,55.246703499999995,-0.1016869999999983,-0.21908099999999564,-0.8902128046111265,-0.4555449072335156,5.559999999999999,0.0,27.24532,1.099152,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.08,32.4,50.8,0,0,1.0,25.286394,55.370655,25.261133,55.361356,1,0,0.92,1.1,2.96,4.26,1.441,198.41,0,1,0,0.914,0.862,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.2737635,55.3660055,-0.025261000000000422,-0.009298999999998614,-0.3158146422446157,-0.9488209060428134,1.2999999999999998,0.0,3.6721199999999996,1.242142,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,36.2,56.8,0,0,1.0,25.25025,55.366375,25.045852,55.249383,1,0,1.1,0.9,25.6,38.21,1.493,207.41,2,0,0,1.155,1.044,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,25.148051000000002,55.307879,-0.2043980000000012,-0.11699199999999621,-0.4603547307900262,-0.8877350515999931,12.61,0.0,39.89124,1.5586920000000002,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,20.2,58.5,0,0,1.0,25.183081,55.272955,25.200891,55.275223,0,0,1.25,1.3,1.99,4.76,2.386,6.58,0,1,0,1.475,1.26,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,0,0,1,0,25.191986,55.274089000000004,0.017809999999997217,0.0022679999999937195,0.11459039098834944,0.9934128257140318,2.7699999999999996,1.26,5.997599999999999,3.0063600000000004,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,21.2,67.3,0,0,1.0,25.291465,55.379501,25.091073,55.142721,0,0,0.92,1.25,32.62,36.55,1.12,226.97,3,0,0,1.086,1.156,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.191269,55.261111,-0.20039199999999724,-0.236779999999996,-0.7309965078768156,-0.6823812024608391,3.9299999999999997,1.156,42.251799999999996,1.29472,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.08,24.5,56.7,0,0,1.0,25.08498,55.137182,25.236706,55.294726,0,0,1.25,1.05,23.15,30.38,1.312,43.19,2,1,1,1.593,1.158,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.160843,55.215953999999996,0.15172600000000003,0.15754399999999436,0.6844198664761635,0.7290880923268124,7.23,1.158,35.18004,1.519296,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,21.5,60.1,0,0,1.0,25.17179,55.226374,25.085303,55.143974,0,0,1.15,1.25,12.7,16.69,1.314,220.8,1,1,0,1.208,0.915,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.1285465,55.185174,-0.08648700000000176,-0.0823999999999998,-0.6534206039901054,-0.7569950556517565,3.990000000000002,0.0,15.271350000000002,1.20231,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,19.0,61.8,0,0,1.0,25.252391,55.362319,25.083341,55.138783,1,0,1.1,1.25,29.32,36.74,1.253,230.17,3,0,0,1.155,0.974,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.167866,55.250551,-0.1690499999999986,-0.22353600000000284,-0.7679482576392959,-0.6405118840339886,7.420000000000002,0.0,35.78476,1.220422,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,35.1,46.1,0,0,1.0,25.118722,55.12221,25.253554,55.360137,1,0,1.2,1.1,28.25,34.87,1.234,57.89,3,1,0,1.104,0.924,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,25.186138,55.2411735,0.1348319999999994,0.2379269999999991,0.8470291619316732,0.5315464220906084,6.619999999999997,0.0,32.219879999999996,1.1402160000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,38.6,52.2,0,0,1.0,25.08346,55.142839,25.279171,55.318425,0,0,1.25,1.05,28.03,34.55,1.233,39.04,3,1,0,1.25,0.833,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,25.1813155,55.230632,0.19571100000000285,0.17558599999999558,0.6298627878760487,0.7767064235919591,6.519999999999996,0.0,28.780149999999995,1.0270890000000001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.14,21.9,66.8,0,0,1.0,25.194729,55.281952,25.258801,55.370343,1,0,1.3,1.1,11.39,15.71,1.379,51.28,1,0,0,1.482,0.952,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.226765,55.3261475,0.06407199999999946,0.08839100000000144,0.7802121089366836,0.6255150398420269,4.32,0.0,14.95592,1.312808,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,0,1,0,0,0,1.22,27.0,64.3,0,0,1.0,25.284369,55.378866,25.12178,55.130229,0,0,0.92,1.2,30.86,37.03,1.2,234.2,0,1,0,1.335,1.333,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,18,1,0,25.2030745,55.2545475,-0.16258900000000054,-0.24863700000000222,-0.8110638189893264,-0.5849576749872157,6.170000000000002,1.333,49.36099,1.5996,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1.0,41.6,67.1,0,0,1.0,25.182811,55.274603,25.217949,55.431637,0,0,1.25,1.0,16.28,27.19,1.671,76.08,1,0,0,1.25,0.906,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,0,0,25.200380000000003,55.353120000000004,0.03513799999999989,0.157034000000003,0.9706325670345273,0.24056687180899172,10.91,0.0,24.634140000000002,1.513926,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.08,26.3,56.1,0,0,1.0,25.089091,55.174263,25.287272,55.382738,0,0,1.05,0.92,30.42,34.9,1.147,43.54,2,0,0,1.043,0.865,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.1881815,55.27850050000001,0.19818100000000172,0.20847499999999997,0.6888608147481388,0.7248936321313151,4.479999999999997,0.0,30.188499999999998,0.992155,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,30.7,53.8,0,0,1.0,25.257638,55.370105,25.344609,55.416886,1,0,1.1,0.95,10.75,15.45,1.436,25.92,1,1,1,1.1,0.925,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.3011235,55.3934955,0.08697099999999836,0.04678099999999574,0.43711576665093294,0.8994052515663711,4.699999999999999,0.0,14.29125,1.3283,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,39.1,55.2,0,0,1.0,25.251005,55.362539,25.181374,55.270989,1,0,1.1,1.25,12.03,19.04,1.583,229.97,1,0,0,1.1,0.901,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,25.2161895,55.316764,-0.06963099999999756,-0.09154999999999802,-0.7657077753212403,-0.6431886214887488,7.01,0.0,17.15504,1.426283,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,37.0,56.4,0,0,1.0,25.11336,55.377443,25.088544,55.134706,0,0,1.05,1.25,24.6,31.55,1.283,263.61,1,1,0,1.239,1.123,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,25.100952,55.2560745,-0.02481600000000128,-0.2427369999999982,-0.9937873590233536,-0.11129548528753613,6.949999999999999,1.123,35.43065,1.440809,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,35.0,58.9,0,0,1.0,25.21894,55.438922,25.173836,55.213213,0,0,1.0,1.15,23.26,29.4,1.264,257.59,2,0,0,1.05,0.998,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,0,0,25.196388,55.3260675,-0.04510399999999848,-0.22570899999999483,-0.9766347850739944,-0.21490578536529148,6.139999999999997,0.0,29.341199999999997,1.261472,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.035,20.6,73.1,0,0,1.0,25.107962,55.262935,25.217137,55.274806,0,0,1.05,1.15,12.2,14.7,1.205,5.62,0,0,0,1.0,0.831,0.7071067811865476,0.7071067811865476,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.1625495,55.2688705,0.10917500000000047,0.011870999999999299,0.09793029370571928,0.9951932764919141,2.5,0.0,12.215699999999998,1.001355,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1.14,21.6,63.7,0,0,1.0,25.198328,55.360499,25.211724,55.283908,0,0,0.95,1.3,7.85,13.08,1.667,280.96,0,0,0,1.342,1.295,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,1,0,25.205026,55.3222035,0.013396000000000186,-0.07659100000000052,-0.9817601540287308,0.19012364387808972,5.23,1.295,16.938599999999997,2.158765,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,1.0,22.0,65.8,0,0,1.0,25.172356,55.216625,25.230984,55.435714,0,0,1.15,1.0,22.99,27.63,1.202,73.48,2,1,0,1.208,0.9,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.20167,55.3261695,0.05862799999999879,0.21908899999999676,0.9587205363977429,0.2843500186200525,4.640000000000001,0.0,24.867,1.0818,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,37.3,74.1,0,0,1.0,25.184292,55.265064,25.115529,55.120808,0,0,1.25,1.2,16.41,24.22,1.476,242.26,2,0,0,1.475,1.201,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,0,0,1,0,25.149910499999997,55.192936,-0.06876300000000057,-0.1442560000000057,-0.8850688890477444,-0.4654600537530494,7.809999999999999,1.201,29.08822,1.7726760000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,1.1,26.5,51.2,0,0,1.0,25.110947,55.267072,25.122908,55.370444,0,1,1.05,1.05,10.49,12.04,1.148,82.7,0,1,1,1.071,0.87,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,22,0,0,25.1169275,55.318758,0.011960999999999444,0.10337200000000024,0.9918944425900297,0.12706460860135038,1.549999999999999,0.0,10.474799999999998,0.9987599999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,0,0,1.3,24.2,50.7,0,0,1.0,25.08221,55.14386,25.217044,55.278586,0,0,1.25,1.35,20.22,23.14,1.145,42.1,2,0,1,2.013,1.283,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,1,0,25.149627000000002,55.211223,0.13483400000000145,0.13472600000000057,0.6704266189587991,0.7419758409756164,2.9200000000000017,1.283,29.68862,1.4690349999999999,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1.0,30.6,57.0,0,0,1.0,25.150598,55.22928,25.120832,55.385818,0,0,0.9,1.05,16.1,19.72,1.225,101.83,0,0,0,0.9,0.801,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.135714999999998,55.307549,-0.029765999999998627,0.15653799999999762,0.9787601807031953,-0.20500855755272382,3.6199999999999974,0.0,15.79572,0.9812250000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,31.0,58.4,1,0,1.4,25.279985,55.33014,25.079804,55.138565,0,0,1.05,1.25,29.45,32.22,1.094,220.94,3,0,0,1.47,0.837,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.1798945,55.2343525,-0.2001810000000006,-0.19157500000000027,-0.6552683393860995,-0.7553961896900087,2.7699999999999996,0.0,26.96814,0.915678,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.02,23.2,55.7,0,0,1.0,25.289009,55.373117,25.252803,55.367096,1,0,0.92,1.1,4.07,5.04,1.239,188.55,0,0,0,0.863,0.887,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.270906,55.3701065,-0.03620599999999996,-0.006021000000004051,-0.14867243389692336,-0.9888864987445045,0.9699999999999998,0.0,4.47048,1.098993,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.04,24.0,69.2,0,0,1.0,25.24581,55.304572,25.203074,55.27631,0,0,1.05,1.35,5.54,7.08,1.278,210.9,0,0,0,1.289,1.171,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,25.224442,55.290441,-0.04273599999999789,-0.02826199999999801,-0.5135412520581701,-0.8580649057236445,1.54,1.171,8.29068,1.4965380000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,1.48,24.3,70.8,0,0,1.0,25.253911,55.36622,25.172431,55.275663,1,0,1.1,1.25,12.85,20.61,1.604,225.18,1,1,0,1.628,1.058,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.213171,55.3209415,-0.08147999999999911,-0.09055699999999689,-0.709324729572274,-0.7048818539423614,7.76,0.0,21.80538,1.697032,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,29.4,59.2,0,0,1.0,25.10431,55.250378,25.249907,55.290876,0,0,1.05,1.05,16.69,18.69,1.12,14.12,1,1,0,0.966,0.874,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.177108500000003,55.270627,0.14559699999999864,0.04049799999999948,0.24395354613706563,0.9697869185172331,2.0,0.0,16.335060000000002,0.9788800000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1.0,31.9,67.9,0,0,1.0,25.214609,55.287894,25.129086,55.134257,0,0,1.3,1.2,18.15,22.48,1.239,238.44,2,1,0,1.534,1.17,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,25.1718475,55.2110755,-0.08552299999999846,-0.15363700000000335,-0.8520925377243805,-0.52339116075305,4.330000000000002,1.17,26.3016,1.44963,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,29.9,54.8,0,0,1.0,25.088739,55.181072,25.117473,55.380165,0,0,1.05,1.05,20.3,26.27,1.294,80.9,0,0,0,1.102,0.959,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,25.103106,55.2806185,0.028734000000000037,0.19909299999999774,0.9874138067509114,0.1581580672544835,5.969999999999999,0.0,25.192929999999997,1.2409459999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,1.0,30.3,42.0,0,0,1.0,24.934931,55.090133,25.097856,55.249586,0,0,0.85,1.05,24.21,27.69,1.144,41.54,1,0,1,0.892,0.889,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,25.0163935,55.1698595,0.16292500000000132,0.15945299999999918,0.6631427564279597,0.748492942249376,3.4800000000000004,0.0,24.616410000000002,1.017016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,37.6,69.8,0,0,1.0,25.108857,55.25338,25.218701,55.442446,0,0,1.05,1.0,22.61,31.1,1.375,57.26,2,0,0,1.05,0.887,1.2246467991473532e-16,-1.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,25.163778999999998,55.347913,0.10984399999999894,0.18906599999999685,0.8411334180111025,0.5408276741300873,8.490000000000002,0.0,27.585700000000003,1.219625,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,1.25,39.0,57.1,0,0,1.0,25.194249,55.27986,25.258818,55.358239,1,0,1.3,1.1,10.66,17.0,1.594,47.66,1,0,0,1.706,1.125,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,0,0,25.226533500000002,55.3190495,0.06456900000000232,0.0783789999999982,0.7391610634024564,0.6735287093730674,6.34,0.0,19.125,1.79325,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,0,0,1.0,34.3,53.9,0,0,1.0,25.047584,55.251994,25.217747,55.282305,0,0,0.88,1.35,19.17,21.16,1.104,9.15,0,0,0,0.88,0.778,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,25.1326655,55.2671495,0.17016299999999873,0.030310999999997534,0.1590196880233642,0.9872754118385365,1.9899999999999984,0.0,16.46248,0.8589120000000001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,27.1,57.0,0,0,1.0,25.285528,55.376676,25.08833,55.183267,0,0,0.92,1.05,29.32,36.17,1.234,221.63,2,0,0,0.92,0.811,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.186929,55.2799715,-0.1971980000000002,-0.1934090000000026,-0.6643176677893622,-0.74745035705584,6.850000000000001,0.0,29.333870000000005,1.000774,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,32.8,57.0,0,0,1.0,25.111814,55.125992,25.250522,55.365191,1,0,1.2,1.1,28.59,36.5,1.277,57.3,3,1,0,1.104,0.965,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,25.181168,55.2455915,0.13870800000000116,0.23919900000000638,0.8415107819453062,0.5402403204776551,7.91,0.0,35.2225,1.232305,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1.0,33.0,43.2,0,0,1.0,25.184209,55.267948,25.114921,55.130439,0,0,1.25,1.2,15.84,22.32,1.409,240.93,2,0,0,1.25,0.892,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,25.149565,55.1991935,-0.06928800000000024,-0.13750899999999433,-0.8740267478587446,-0.4858778077124603,6.48,0.0,19.90944,1.256828,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.0,40.4,63.9,0,0,1.0,25.345407,55.419559,25.165836,55.228902,0,0,0.95,1.15,27.68,30.69,1.109,223.88,3,1,0,0.874,0.849,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,25.2556215,55.3242305,-0.1795710000000028,-0.19065700000000163,-0.6931502662499113,-0.7207931106757868,3.0100000000000016,0.0,26.05581,0.941541,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1.0,28.8,70.6,0,0,1.0,25.218796,55.274261,25.086893,55.146988,0,0,1.15,1.25,19.47,25.32,1.3,221.16,1,1,0,1.111,0.946,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,0,0,0,0,25.1528445,55.2106245,-0.1319030000000012,-0.1272730000000024,-0.6581640149426766,-0.7528745774925171,5.850000000000001,0.0,23.95272,1.2298,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1.263,24.1,68.6,0,0,1.0,25.285456,55.378002,25.193511,55.280022,0,0,0.92,1.3,14.2,19.07,1.343,223.97,1,0,0,1.069,0.903,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.2394835,55.329012000000006,-0.09194499999999906,-0.09797999999999973,-0.6942816298152448,-0.7197034239887201,4.870000000000001,0.0,17.22021,1.212729,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,0,1.35,20.6,60.9,0,0,1.0,25.276706,55.327129,25.204113,55.280471,0,0,1.05,1.3,9.34,12.85,1.376,210.18,1,0,0,1.304,0.877,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,0,0,0,25.2404095,55.303799999999995,-0.07259300000000124,-0.046658000000000754,-0.5027182271719121,-0.8644503363809455,3.51,0.0,11.269449999999999,1.2067519999999998,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,0,1.263,21.5,70.0,0,0,1.0,25.287162,55.374407,25.223728,55.283869,0,0,0.92,1.35,11.52,15.58,1.353,232.25,1,0,0,1.439,1.278,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,0,1,0,25.255445,55.329138,-0.06343399999999733,-0.09053799999999512,-0.7906895737438433,-0.6122172800344493,4.0600000000000005,1.278,19.91124,1.729134,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,1.0,29.7,66.8,0,0,1.0,25.191037,55.277842,25.285343,55.374647,0,0,1.3,0.92,14.31,17.89,1.25,42.86,1,0,0,1.148,0.768,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,5,0,0,25.238190000000003,55.3262445,0.09430599999999956,0.09680500000000336,0.6802092916930816,0.7330179530505349,3.58,0.0,13.73952,0.96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
