ride_id,customer_id,captain_id,timestamp,date,hour,minute,day_of_week,day_name,week_of_year,month,month_name,quarter,is_weekend,is_peak_hour,is_late_night,is_offpeak,is_ramadan,is_uae_public_holiday,is_suhoor_window,is_iftar_window,active_event,event_type,event_demand_multiplier,temperature_c,humidity_pct,is_rain,is_sandstorm,weather_demand_factor,pickup_zone,dropoff_zone,pickup_neighborhood,dropoff_neighborhood,pickup_location_source,dropoff_location_source,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_area_type,dropoff_area_type,is_airport_ride,is_intrazone_trip,pickup_density_score,dropoff_density_score,route_direct_distance_km,route_distance_km,route_efficiency_ratio,route_bearing_deg,salik_gates,salik_cost_aed,product_type,is_hala_product,payment_method,is_careem_plus,demand_index,captain_availability_score,supply_pressure_index,traffic_index,wait_time_min,trip_duration_min,avg_speed_kmh,surge_multiplier,booking_fee_aed,metered_fare_aed,final_price_aed,price_per_km_aed,booking_status,cancellation_reason,captain_rating,customer_rating,eta_deviation_min
RID2025134210,CUS1283860,CAP316166,2025-10-05 04:43:00,2025-10-05,4,43,6,Sunday,40,10,October,4,True,False,True,False,False,False,False,False,,,1.0,33.2,51.5,False,False,1.0,Al Barsha,JVC,Al Thanyah First,Al Hebiah Second,polygon,polygon,25.097803,55.17821,25.043502,55.252493,Medium,Low,False,False,1.05,0.9,9.61,11.34,1.18,128.89,0,0.0,Kids,False,Cash,False,1.014,1.0,0.0,0.905,1.8,9.5,71.6,1.0,3.5,45.03,44.89,3.96,Completed,,4.6,4.5,2.5
RID2025064970,CUS2679502,CAP499662,2025-09-29 18:30:00,2025-09-29,18,30,0,Monday,40,9,September,3,False,True,False,False,False,False,False,False,,,1.0,35.2,62.8,False,False,1.0,Bur Dubai,Dubai Hills,Al Karama,Hadaeq Sheikh Mohammed Bin Rashid,polygon,polygon,25.250574,55.30331,25.103535,55.254582,Medium,Medium,False,False,1.05,1.05,17.07,22.47,1.317,196.71,1,4.0,Hala MAX,True,Credit Card,False,1.239,0.896,0.104,1.168,4.8,35.6,37.8,1.0,8.0,83.0,81.51,3.63,Completed,,4.6,4.5,1.7
RID2025104351,CUS1477361,CAP410001,2025-10-30 21:47:00,2025-10-30,21,47,3,Thursday,44,10,October,4,False,False,False,True,False,False,False,False,,,1.0,33.0,56.3,False,False,1.0,Downtown,Al Nahda,Burj Khalifa,Al Nahda Second,polygon,polygon,25.194088,55.267968,25.287395,55.368796,High,Medium,False,False,1.3,0.92,14.51,18.36,1.266,44.33,1,4.0,Executive,False,Credit Card,False,1.3,0.985,0.015,0.8,1.9,15.4,71.6,1.25,4.0,97.03,93.45,5.09,Completed,,4.2,4.7,0.5
RID2025146760,CUS2885505,CAP312916,2025-03-27 16:33:00,2025-03-27,16,33,3,Thursday,13,3,March,1,False,True,False,False,True,False,False,False,,,1.0,29.7,50.5,False,False,1.0,Mirdif,Jumeirah,Mirdif,Jumeira Third,polygon,polygon,25.228135,55.438446,25.176848,55.22098,Medium,Medium,False,False,1.0,1.15,22.61,28.13,1.244,255.44,2,8.0,Hala Taxi,True,Careem Plus,True,1.133,0.941,0.059,1.181,4.3,47.9,35.2,1.0,7.5,83.96,82.64,2.94,Completed,,4.1,4.6,-0.6
RID2025148006,CUS4173854,CAP487304,2025-07-05 11:18:00,2025-07-05,11,18,5,Saturday,27,7,July,3,True,False,False,True,False,False,False,False,,,1.0,40.1,55.6,False,False,1.0,Mirdif,Downtown,Mirdif,Burj Khalifa,polygon,polygon,25.218336,55.428644,25.198308,55.27398,Medium,High,False,False,1.0,1.3,15.72,19.53,1.242,261.89,1,4.0,Hala Taxi,True,Credit Card,False,1.05,0.986,0.014,0.894,2.5,20.4,57.3,1.0,4.0,58.36,57.04,2.92,Completed,,4.1,4.3,-0.3
RID2025001741,CUS1270601,CAP423810,2025-10-10 08:43:00,2025-10-10,8,43,4,Friday,41,10,October,4,False,True,False,False,False,False,False,False,,,1.0,32.8,55.4,False,True,1.25,Mirdif,DXB Airport,Mirdif,Dubai Int'l Airport,polygon,polygon,25.221977,55.433373,25.249245,55.373956,Medium,High,True,False,1.0,1.1,6.7,12.8,1.91,296.91,0,0.0,Electric,False,Cash,False,1.475,0.891,0.109,1.211,4.6,21.0,36.5,1.25,5.5,67.14,64.93,5.07,Completed,,4.6,4.6,-0.6
RID2025107278,CUS1319407,CAP244720,2025-11-06 08:27:00,2025-11-06,8,27,3,Thursday,45,11,November,4,False,True,False,False,False,False,False,False,,,1.0,23.7,66.0,False,False,1.0,Al Quoz,Sharjah,Al Qouz Industrial,Sharjah,polygon,centroid,25.151701,55.233002,25.337703,55.417229,Low,Low,False,False,0.9,0.95,27.77,34.69,1.249,41.82,2,8.0,Hala Kids,True,Credit Card,False,1.062,1.0,0.0,1.215,4.1,53.4,39.0,1.0,7.5,101.61,90.53,2.61,Completed,,4.4,4.5,0.4
RID2025064161,CUS1406068,CAP331977,2025-09-25 13:33:00,2025-09-25,13,33,3,Thursday,39,9,September,3,False,False,False,True,False,False,False,False,,,1.0,32.5,74.9,False,False,1.0,Deira,Mirdif,Al Muteena,Mushraif,polygon,polygon,25.275019,55.323192,25.219694,55.442903,Medium,Medium,False,False,1.05,1.0,13.52,16.5,1.221,117.04,0,0.0,Comfort,False,Cash,False,1.05,0.946,0.054,0.783,2.1,14.5,68.4,1.0,3.0,55.54,52.83,3.2,Completed,,4.3,4.5,-0.7
RID2025127196,CUS4558935,CAP409513,2025-04-16 14:02:00,2025-04-16,14,2,2,Wednesday,16,4,April,2,False,False,False,True,False,False,False,False,,,1.0,29.4,53.9,False,False,1.0,DXB Airport,Ras Al Khor,Dubai Int'l Airport,Al Kheeran First,polygon,polygon,25.253482,55.366633,25.191668,55.357185,High,Low,True,False,1.1,0.95,6.94,13.52,1.948,187.88,0,0.0,MAX,False,Cash,False,1.1,0.962,0.038,0.912,3.5,15.2,53.5,1.0,5.0,70.82,71.1,5.26,Completed,,4.3,4.4,-0.4
RID2025057603,CUS3145328,CAP441049,2025-11-04 10:48:00,2025-11-04,10,48,1,Tuesday,45,11,November,4,False,False,False,True,False,False,False,False,,,1.0,27.6,65.2,False,False,1.0,Deira,Marina,Al Muteena,Marsa Dubai,polygon,polygon,25.271061,55.329325,25.084124,55.14165,Medium,High,False,False,1.05,1.25,28.08,35.16,1.252,222.3,3,12.0,Comfort,False,Cash,False,1.05,0.943,0.057,0.838,3.5,32.5,65.0,1.0,3.0,120.18,123.19,3.5,Completed,,4.5,5.0,-2.3
RID2025050083,CUS1309746,CAP118333,2025-02-04 19:40:00,2025-02-04,19,40,1,Tuesday,6,2,February,1,False,True,False,False,False,False,False,False,,,1.0,22.7,55.2,False,False,1.0,Business Bay,DXB Airport,Business Bay,Dubai Int'l Airport,polygon,polygon,25.191012,55.285981,25.257179,55.367189,High,High,True,False,1.25,1.1,10.99,20.56,1.871,47.97,1,4.0,MAX,False,Cash,False,1.475,0.849,0.151,1.218,10.5,35.0,35.3,1.25,7.0,141.85,130.26,6.33,Completed,,4.3,4.9,-0.7
RID2025037252,CUS3714488,CAP347795,2025-08-14 23:18:00,2025-08-14,23,18,3,Thursday,33,8,August,3,False,False,True,False,False,False,False,False,,,1.0,36.6,69.9,False,False,1.0,Al Nahda,Business Bay,Al Nahda Second,Business Bay,polygon,polygon,25.284932,55.380082,25.18521,55.268032,Medium,High,False,False,0.92,1.25,15.81,23.76,1.503,225.49,1,4.0,Hala Taxi,True,Credit Card,False,0.846,0.999,0.001,0.924,2.7,21.9,65.1,1.0,4.0,68.31,69.37,2.92,Completed,,4.6,4.4,-0.1
RID2025017743,CUS1257804,CAP430879,2025-11-15 19:23:00,2025-11-15,19,23,5,Saturday,46,11,November,4,True,True,False,False,False,False,False,False,,,1.0,28.8,66.1,False,False,1.0,Sharjah,Jebel Ali,Sharjah,Jabal Ali Industrial,centroid,polygon,25.338935,55.422057,24.93384,55.087197,Low,Low,False,False,0.95,0.85,56.26,60.44,1.074,216.88,3,12.0,Hala Taxi,True,Credit Card,False,1.177,0.899,0.101,1.28,4.9,95.4,38.0,1.0,7.5,158.7,153.15,2.53,Completed,,4.9,4.4,1.8
RID2025053355,CUS2373632,CAP273112,2025-01-07 08:05:00,2025-01-07,8,5,1,Tuesday,2,1,January,1,False,True,False,False,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.14,23.3,67.4,False,False,1.0,Business Bay,Jebel Ali,Business Bay,Jabal Ali First,polygon,polygon,25.187239,55.257458,25.036656,55.126839,High,Low,False,False,1.25,0.85,21.29,26.21,1.231,218.18,2,8.0,Comfort,False,Cash,False,1.682,0.798,0.202,1.14,9.2,39.5,39.8,1.5,5.0,140.03,129.24,4.93,Completed,,4.8,4.6,-1.9
RID2025161154,CUS2291331,CAP335172,2025-01-31 08:09:00,2025-01-31,8,9,4,Friday,5,1,January,1,False,True,False,False,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.263,22.6,62.8,True,False,1.4,Al Nahda,Dubai Hills,Al Nahda Second,Hadaeq Sheikh Mohammed Bin Rashid,polygon,polygon,25.284669,55.374558,25.105731,55.25424,Medium,Medium,False,False,0.92,1.05,23.29,31.03,1.332,211.34,2,8.0,Hala Taxi,True,Credit Card,False,1.919,0.593,0.407,1.236,8.4,58.3,31.9,1.0,7.5,92.95,95.01,3.06,Completed,,4.6,4.6,-0.1
RID2025109260,CUS4752202,CAP106160,2025-05-25 03:31:00,2025-05-25,3,31,6,Sunday,21,5,May,2,True,False,True,False,False,False,False,False,,,1.0,37.2,49.1,False,False,1.0,Ras Al Khor,Downtown,Al Kheeran First,Burj Khalifa,polygon,polygon,25.192861,55.348673,25.186244,55.277084,Low,High,False,False,0.95,1.3,7.24,11.59,1.6,264.18,0,0.0,Premier,False,Credit Card,False,0.918,1.0,0.0,0.913,5.3,9.3,74.8,1.0,5.0,70.19,71.12,6.14,Completed,,5.0,4.5,-1.5
RID2025093264,CUS3855416,CAP185708,2025-02-22 09:48:00,2025-02-22,9,48,5,Saturday,8,2,February,1,True,True,False,False,False,False,False,False,Dubai Food Festival,Food Festival,1.2,21.5,67.4,False,False,1.0,Jumeirah,Jebel Ali,Al Safa Second,Jabal Ali Industrial,polygon,polygon,25.152712,55.224017,24.928382,55.095802,Medium,Low,False,False,1.15,0.85,28.09,35.65,1.269,207.4,1,4.0,Eco Friendly,False,Credit Card,False,1.71,0.922,0.078,1.295,5.8,60.8,35.2,1.5,5.0,190.8,173.78,4.88,Completed,,4.5,5.0,-1.5
RID2025147860,CUS3324160,CAP490722,2025-10-01 16:34:00,2025-10-01,16,34,2,Wednesday,40,10,October,4,False,True,False,False,False,False,False,False,,,1.0,32.0,52.3,False,False,1.0,Al Nahda,Jumeirah,Al Qusais,Al Safa First,polygon,polygon,25.277689,55.376537,25.168878,55.228973,Medium,Medium,False,False,0.92,1.15,19.15,22.67,1.184,230.85,2,8.0,Eco Friendly,False,Cash,False,1.086,1.0,0.0,1.1,2.6,36.3,37.5,1.0,5.0,92.19,94.14,4.15,Completed,,4.5,4.5,-2.0
RID2025030798,CUS2221938,CAP242826,2025-06-05 12:14:00,2025-06-05,12,14,3,Thursday,23,6,June,2,False,False,False,True,False,True,False,False,Eid Al Adha,Religious Holiday,1.25,38.4,69.2,False,False,1.0,Downtown,DXB Airport,Burj Khalifa,Dubai Int'l Airport,polygon,polygon,25.19942,55.280734,25.252479,55.362401,High,High,True,False,1.3,1.1,10.11,17.73,1.753,54.3,1,4.0,Hala Taxi,True,Careem Pay,False,1.625,0.797,0.203,1.019,5.3,20.0,53.3,1.0,4.0,55.38,54.5,3.07,Completed,,5.0,4.8,0.5
RID2025089058,CUS1708174,CAP342947,2025-03-18 17:20:00,2025-03-18,17,20,1,Tuesday,12,3,March,1,False,True,False,False,True,False,False,True,Art Dubai,Art/Culture,1.188,25.4,55.7,False,False,1.0,Jumeirah,Dubai Hills,Umm Suqeim First,Hadaeq Sheikh Mohammed Bin Rashid,polygon,polygon,25.165641,55.223829,25.111812,55.252083,Medium,Medium,False,False,1.15,1.05,6.63,12.74,1.922,154.58,0,0.0,Comfort,False,Cash,False,2.175,0.68,0.32,1.238,7.4,19.6,39.0,1.75,5.0,78.99,76.82,6.03,Completed,,4.5,4.9,-0.9
RID2025163710,CUS1772607,CAP466153,2025-10-01 08:03:00,2025-10-01,8,3,2,Wednesday,40,10,October,4,False,True,False,False,False,False,False,False,,,1.0,31.3,59.8,False,False,1.0,Deira,Al Quoz,Al Baraha,Al Qouz Industrial,polygon,polygon,25.279083,55.318421,25.146327,55.226895,Medium,Low,False,False,1.05,0.9,17.4,21.81,1.254,211.97,2,8.0,Hala MAX,True,Credit Card,False,1.239,0.867,0.133,1.109,3.6,30.5,42.9,1.0,8.0,83.85,83.13,3.81,Completed,,4.5,4.8,1.2
RID2025046613,CUS2566020,CAP214289,2025-09-30 15:27:00,2025-09-30,15,27,1,Tuesday,40,9,September,3,False,False,False,True,False,False,False,False,,,1.0,35.4,61.0,False,False,1.0,Sharjah,DXB Airport,Sharjah,Dubai Int'l Airport,centroid,polygon,25.357246,55.421272,25.265673,55.35979,Low,High,True,False,0.95,1.1,11.91,13.45,1.129,211.27,1,4.0,Hala Taxi,True,Careem Pay,False,0.95,0.969,0.031,0.915,3.4,13.0,62.2,1.0,4.0,44.7,47.49,3.53,Completed,,4.4,4.5,0.0
RID2025113539,CUS2432757,CAP235471,2025-05-20 22:09:00,2025-05-20,22,9,1,Tuesday,21,5,May,2,False,False,True,False,False,False,False,False,,,1.0,33.1,47.7,False,False,1.0,Al Nahda,Downtown,Al Qusais,Burj Khalifa,polygon,polygon,25.280583,55.371012,25.188965,55.272639,Medium,High,False,False,0.92,1.3,14.2,16.72,1.177,224.19,1,4.0,Comfort,False,Careem Plus,True,0.846,1.0,0.0,0.844,5.8,12.9,78.0,1.0,2.5,59.12,58.42,3.49,Completed,,4.5,4.6,1.1
RID2025068468,CUS4378064,CAP246003,2025-01-14 12:48:00,2025-01-14,12,48,1,Tuesday,3,1,January,1,False,False,False,True,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.263,20.6,74.0,False,False,1.0,DXB Airport,Sharjah,Dubai Int'l Airport,Sharjah,polygon,centroid,25.255964,55.374084,25.338875,55.431172,High,Low,True,False,1.1,0.95,10.86,14.76,1.359,31.89,1,4.0,Hala Kids,True,Cash,False,1.389,0.79,0.21,1.057,5.1,16.6,53.3,1.0,4.5,65.49,67.09,4.55,Completed,,4.1,4.4,-0.3
RID2025006561,CUS2584342,CAP358457,2025-04-17 09:24:00,2025-04-17,9,24,3,Thursday,16,4,April,2,False,True,False,False,False,False,False,False,,,1.0,31.2,57.9,False,False,1.0,Dubai Hills,Al Quoz,Hadaeq Sheikh Mohammed Bin Rashid,Al Qouz Industrial,polygon,polygon,25.103091,55.261049,25.146147,55.224616,Medium,Low,False,False,1.05,0.9,6.03,8.58,1.423,322.55,0,0.0,Premier,False,Credit Card,False,1.239,0.963,0.037,1.165,4.4,11.8,43.7,1.25,8.0,72.71,72.91,8.5,Completed,,4.7,4.6,-0.4
RID2025076959,CUS3560323,CAP421364,2025-06-01 00:58:00,2025-06-01,0,58,6,Sunday,22,6,June,2,True,False,True,False,False,False,False,False,,,1.0,36.8,68.2,False,False,1.0,Al Barsha,Dubai Hills,Al Thanyah Second,Nadd Hessa,polygon,polygon,25.095321,55.180541,25.119703,55.387199,Medium,Medium,False,False,1.05,1.05,20.98,27.75,1.323,82.53,0,0.0,Executive,False,Cash,False,1.014,1.0,0.0,0.928,2.6,26.4,63.0,1.0,3.5,113.45,108.85,3.92,Completed,,4.6,4.6,-1.5
RID2025137222,CUS4729078,CAP247614,2025-05-04 06:34:00,2025-05-04,6,34,6,Sunday,18,5,May,2,True,False,False,True,False,False,False,False,,,1.0,33.0,57.1,False,False,1.0,Jebel Ali,Al Quoz,Jabal Ali First,Al Qouz Industrial,polygon,polygon,25.040074,55.128346,25.150414,55.233388,Low,Low,False,False,0.85,0.9,16.2,19.54,1.206,40.74,1,4.0,Electric,False,Careem Plus,True,0.892,0.905,0.095,0.924,2.9,21.9,53.6,1.0,4.0,77.74,68.71,3.52,Completed,,4.4,4.6,-2.7
RID2025054698,CUS3250140,CAP150927,2025-02-22 13:37:00,2025-02-22,13,37,5,Saturday,8,2,February,1,True,False,False,True,False,False,False,False,Dubai Food Festival,Food Festival,1.15,24.6,69.6,False,False,1.0,Downtown,Al Quoz,Zaa'Beel Second,Al Qouz Industrial,polygon,polygon,25.208418,55.278366,25.14481,55.230499,High,Low,False,False,1.3,0.9,8.56,12.08,1.411,214.27,1,4.0,Hala MAX,True,Credit Card,False,1.57,0.712,0.288,0.969,4.0,14.3,50.7,1.0,5.5,50.17,47.61,3.94,Completed,,4.7,4.5,0.3
RID2025112239,CUS4758278,CAP204749,2025-04-22 20:50:00,2025-04-22,20,50,1,Tuesday,17,4,April,2,False,False,False,True,False,False,False,False,,,1.0,29.3,43.7,False,False,1.0,Business Bay,Palm Jumeirah,Business Bay,Nakhlat Jumeira,polygon,polygon,25.187027,55.272083,25.124646,55.134396,High,High,False,False,1.25,1.2,15.5,22.82,1.473,243.44,2,8.0,Hala MAX,True,Cash,False,1.25,0.909,0.091,0.877,3.4,20.8,65.8,1.0,5.5,83.39,91.42,4.01,Completed,,4.7,4.3,1.3
RID2025151295,CUS1619928,CAP473021,2025-08-27 07:47:00,2025-08-27,7,47,2,Wednesday,35,8,August,3,False,False,False,True,False,False,False,False,,,1.0,41.0,68.1,False,False,1.0,Marina,Jumeirah,Marsa Dubai,Al Safa First,polygon,polygon,25.086104,55.140595,25.170082,55.228406,High,Medium,False,False,1.25,1.15,12.86,17.55,1.365,43.41,1,4.0,Hala MAX,True,Cash,False,1.25,0.977,0.023,0.792,2.8,18.8,56.0,1.0,5.5,65.94,67.45,3.84,Completed,,4.4,4.1,2.3
RID2025109523,CUS2968011,CAP379909,2025-08-18 23:57:00,2025-08-18,23,57,0,Monday,34,8,August,3,False,False,True,False,False,False,False,False,,,1.0,38.9,68.8,False,False,1.0,Jebel Ali,Marina,Jabal Ali Industrial,Marsa Dubai,polygon,polygon,24.942777,55.09178,25.080249,55.141356,Low,High,False,False,0.85,1.25,16.08,20.57,1.279,18.09,1,4.0,Hala Taxi,True,Careem Pay,False,0.782,1.0,0.0,0.787,2.3,15.8,78.0,1.0,4.0,60.92,63.13,3.07,Completed,,4.4,4.5,0.4
RID2025007998,CUS2473613,CAP486190,2025-12-04 13:20:00,2025-12-04,13,20,3,Thursday,49,12,December,4,False,False,False,True,False,False,False,False,,,1.0,19.1,57.9,False,False,1.0,Dubai Hills,Sharjah,Nadd Hessa,Sharjah,polygon,centroid,25.125359,55.385521,25.339575,55.418477,Medium,Low,False,False,1.05,0.95,24.05,37.68,1.567,7.92,3,12.0,Hala Taxi,True,Credit Card,False,1.05,1.0,0.0,0.8,3.0,37.0,61.1,1.0,4.0,104.98,110.52,2.93,Completed,,3.9,4.9,-0.7
RID2025083044,CUS2738406,CAP204880,2025-11-09 08:56:00,2025-11-09,8,56,6,Sunday,45,11,November,4,True,True,False,False,False,False,False,False,,,1.0,23.7,55.4,False,False,1.0,DXB Airport,JVC,Dubai Int'l Airport,Al Hebiah Second,polygon,polygon,25.244848,55.373818,25.035298,55.236831,High,Low,True,False,1.1,0.9,27.08,33.78,1.247,210.65,2,8.0,Premier,False,Careem Pay,False,1.363,0.861,0.139,1.375,7.6,65.6,30.9,1.25,8.0,275.77,274.44,8.13,Completed,,4.8,4.5,-0.5
RID2025072106,CUS3701148,CAP212019,2025-07-15 12:38:00,2025-07-15,12,38,1,Tuesday,29,7,July,3,False,False,False,True,False,False,False,False,,,1.0,37.4,69.5,False,False,1.0,Dubai Hills,Marina,Hadaeq Sheikh Mohammed Bin Rashid,Marsa Dubai,polygon,polygon,25.0968,55.255703,25.090783,55.140023,Medium,High,False,False,1.05,1.25,11.67,18.1,1.551,266.74,1,4.0,Hala Kids,True,Careem Plus,True,1.05,0.825,0.175,0.774,4.3,16.5,65.8,1.0,4.5,58.37,59.35,3.28,Completed,,4.6,4.7,-0.3
RID2025024277,CUS2451612,CAP229333,2025-02-20 17:35:00,2025-02-20,17,35,3,Thursday,8,2,February,1,False,True,False,False,False,False,False,False,Dubai Food Festival,Food Festival,1.02,24.5,65.0,False,False,1.0,Al Nahda,JVC,Al Nahda Second,Al Hebiah First,polygon,polygon,25.287157,55.376783,25.050968,55.242524,Medium,Low,False,False,0.92,0.9,29.53,36.28,1.228,207.25,2,8.0,Hala Taxi,True,Cash,False,1.107,0.994,0.006,1.162,3.0,48.9,44.5,1.0,7.5,101.43,96.08,2.65,Completed,,4.6,4.9,-0.3
RID2025160802,CUS2815012,CAP313490,2025-12-13 17:24:00,2025-12-13,17,24,5,Saturday,50,12,December,4,True,True,False,False,False,False,False,False,,,1.0,19.1,71.3,False,False,1.0,Jumeirah,Al Nahda,Al Safa Second,Al Qusais,polygon,polygon,25.157766,55.223381,25.27673,55.373463,Medium,Medium,False,False,1.15,0.92,20.07,25.25,1.258,48.74,2,8.0,Hala Taxi,True,Cash,False,1.425,0.931,0.069,1.221,4.8,47.5,31.9,1.0,7.5,78.21,81.71,3.24,Completed,,4.6,4.8,-0.7
RID2025019327,CUS3757128,CAP358308,2025-07-22 16:04:00,2025-07-22,16,4,1,Tuesday,30,7,July,3,False,True,False,False,False,False,False,False,,,1.0,39.2,72.1,False,False,1.0,Al Quoz,Dubai Hills,Al Qouz Industrial,Hadaeq Sheikh Mohammed Bin Rashid,polygon,polygon,25.147614,55.238174,25.098498,55.249675,Low,Medium,False,False,0.9,1.05,5.58,9.62,1.724,168.03,0,0.0,Comfort,False,Careem Plus,True,1.062,0.85,0.15,1.124,3.7,13.1,44.1,1.0,5.0,39.87,37.83,3.93,Completed,,4.5,4.6,-0.1
RID2025038500,CUS1036292,CAP459208,2025-09-19 04:00:00,2025-09-19,4,0,4,Friday,38,9,September,3,False,False,True,False,False,False,False,False,,,1.0,37.2,66.2,False,False,1.0,DXB Airport,Jumeirah,Dubai Int'l Airport,Jumeirah,polygon,centroid,25.252374,55.36676,25.178446,55.216721,High,Medium,True,False,1.1,1.15,17.19,23.49,1.366,241.46,2,8.0,Executive,False,Cash,False,1.012,0.925,0.075,0.941,4.7,20.4,69.1,1.0,3.5,104.07,101.38,4.32,Completed,,4.3,4.4,0.3
RID2025063712,CUS3437069,CAP475135,2025-07-27 15:59:00,2025-07-27,15,59,6,Sunday,30,7,July,3,True,False,False,True,False,False,False,False,,,1.0,37.4,57.9,False,False,1.0,JVC,Marina,Al Hebiah First,Marsa Dubai,polygon,polygon,25.045795,55.251063,25.087363,55.140946,Low,High,False,False,0.9,1.25,12.02,17.3,1.44,292.65,0,0.0,Hala Taxi,True,Careem Plus,True,0.945,1.0,0.0,0.942,2.5,20.3,51.2,1.0,4.0,49.33,49.58,2.87,Completed,,4.1,4.4,-3.8
RID2025106432,CUS3754629,CAP265632,2025-12-09 08:07:00,2025-12-09,8,7,1,Tuesday,50,12,December,4,False,True,False,False,False,False,False,False,,,1.0,19.7,63.4,False,False,1.0,Dubai Hills,Business Bay,Nadd Hessa,Business Bay,polygon,polygon,25.115033,55.380635,25.18338,55.271337,Medium,High,False,False,1.05,1.25,13.37,15.45,1.156,304.66,1,4.0,Eco Friendly,False,Careem Pay,False,1.239,0.973,0.027,1.166,7.4,21.1,44.0,1.25,5.0,75.1,76.37,4.94,Completed,,4.7,4.7,0.8
RID2025001522,CUS2644169,CAP187968,2025-04-27 18:40:00,2025-04-27,18,40,6,Sunday,17,4,April,2,True,True,False,False,False,False,False,False,,,1.0,29.7,45.9,False,False,1.0,DXB Airport,Al Barsha,Dubai Int'l Airport,Al Barsha North,polygon,polygon,25.251247,55.362213,25.098097,55.187144,High,Medium,True,False,1.1,1.05,24.5,31.5,1.285,226.01,2,8.0,MAX,False,Cash,False,1.363,0.836,0.164,1.33,6.4,54.1,35.0,1.25,7.0,212.35,200.88,6.38,Completed,,4.6,4.2,2.3
RID2025138760,CUS1459281,CAP469852,2025-12-17 08:41:00,2025-12-17,8,41,2,Wednesday,51,12,December,4,False,True,False,False,False,False,False,False,,,1.0,19.9,68.4,False,False,1.0,Deira,DXB Airport,Al Muteena,Dubai Int'l Airport,polygon,polygon,25.270911,55.324571,25.252698,55.360261,Medium,High,True,False,1.05,1.1,4.12,6.84,1.661,119.43,0,0.0,MAX,False,Cash,False,1.239,0.898,0.102,1.295,4.9,13.2,31.1,1.25,7.0,55.13,52.35,7.65,Completed,,4.7,4.3,1.0
RID2025116117,CUS1867102,CAP210410,2025-12-08 16:54:00,2025-12-08,16,54,0,Monday,50,12,December,4,False,True,False,False,False,False,False,False,,,1.0,21.3,67.2,False,False,1.0,Palm Jumeirah,Al Nahda,Nakhlat Jumeira,Al Nahda Second,polygon,polygon,25.122409,55.129102,25.287415,55.381328,High,Medium,False,False,1.2,0.92,31.31,41.04,1.31,54.08,0,0.0,Premier,False,Credit Card,False,1.416,0.847,0.153,1.166,5.8,57.6,42.7,1.25,8.0,300.95,287.51,7.01,Completed,,4.3,4.3,-0.9
RID2025005062,CUS1828531,CAP442932,2025-07-01 10:42:00,2025-07-01,10,42,1,Tuesday,27,7,July,3,False,False,False,True,False,False,False,False,,,1.0,41.2,77.1,False,False,1.0,Business Bay,Mirdif,Business Bay,Mirdif,polygon,polygon,25.183448,55.268267,25.226289,55.435566,High,Medium,False,False,1.25,1.0,17.49,24.46,1.399,74.16,1,4.0,Hala MAX,True,Credit Card,False,1.25,0.912,0.088,0.86,2.6,28.3,51.9,1.0,5.5,85.77,87.18,3.56,Completed,,4.7,4.8,-1.5
RID2025140286,CUS3710767,CAP228878,2025-03-02 18:38:00,2025-03-02,18,38,6,Sunday,9,3,March,1,True,True,False,False,True,False,False,False,Dubai Food Festival,Food Festival,1.15,30.6,66.7,False,False,1.0,DIFC,Dubai Hills,Trade Center Second,Hadaeq Sheikh Mohammed Bin Rashid,polygon,polygon,25.219847,55.286284,25.107165,55.254439,High,Medium,False,False,1.35,1.05,12.93,19.17,1.482,194.35,1,4.0,Executive,False,Credit Card,False,1.847,0.633,0.367,1.299,6.3,34.1,33.7,1.75,6.0,154.54,152.47,7.95,Completed,,4.9,4.6,-0.7
RID2025030280,CUS3767718,CAP365915,2025-01-10 18:51:00,2025-01-10,18,51,4,Friday,2,1,January,1,False,True,False,False,False,False,False,False,Dubai Shopping Festival,Shopping Festival,1.035,24.3,68.3,True,False,1.4,Al Barsha,Jebel Ali,Al Thanyah Fifth,Jabal Ali First,polygon,polygon,25.070779,55.14608,25.039105,55.131115,Medium,Low,False,False,1.05,0.85,3.83,12.31,3.214,203.18,1,4.0,Hala Taxi,True,Credit Card,False,1.795,0.709,0.291,1.289,5.3,22.3,33.1,1.0,7.5,46.22,46.57,3.78,Completed,,4.9,4.7,0.1
RID2025086691,CUS3500226,CAP444707,2025-03-22 17:20:00,2025-03-22,17,20,5,Saturday,12,3,March,1,True,True,False,False,True,False,False,True,Art Dubai,Art/Culture,1.025,24.0,52.5,False,False,1.0,Marina,Deira,Marsa Dubai,Hor Al Anz,polygon,polygon,25.078668,55.144263,25.274565,55.33297,High,Medium,False,False,1.25,1.05,28.9,33.12,1.146,41.04,3,12.0,Hala Kids,True,Cash,False,2.143,0.655,0.345,1.355,5.5,57.8,34.4,1.0,7.5,102.75,103.9,3.14,Completed,,4.6,4.8,-0.4
